customer_id,first_name,last_name,email,age,gender,city,state,registration_date,customer_segment,first_purchase,last_purchase,total_transactions,total_spent,avg_order_value,days_since_last_purchase,is_churned
4178,Samantha,Gray,malexander@example.com,38,M,Port Shane,TN,2025-01-25,Regular,2022-03-27,2024-08-29,10,330.84,33.08,354,1
4179,Emma,Bailey,savannahsmith@example.org,56,F,New Jonathan,WY,2025-05-08,Regular,2022-05-15,2024-01-26,9,288.14,32.02,570,0
4180,Elizabeth,Farley,michaelgordon@example.org,30,F,Sototon,UT,2025-01-11,Premium,2023-12-14,2024-04-24,2,34.36,17.18,481,1
4181,Christina,Bonilla,conleyrandy@example.org,38,F,New Abigailburgh,MP,2023-04-10,Premium,2022-05-07,2024-11-19,12,743.95,62.0,272,0
4182,Kathryn,Ray,millerjill@example.net,28,F,Marcushaven,IA,2023-09-19,Regular,2022-06-17,2024-07-16,13,1108.8,85.29,398,1
4183,Amber,Smith,jpearson@example.org,24,F,West Jennaport,MS,2024-08-17,Regular,2022-01-16,2024-08-20,10,417.86,41.79,363,0
4184,Bobby,Cervantes,duane84@example.net,27,F,Williamsborough,NJ,2023-01-23,Regular,2022-04-08,2024-10-31,8,216.75,27.09,291,0
4185,Timothy,Smith,kevinbates@example.org,29,F,Smithport,CO,2024-02-25,Premium,2022-03-24,2024-10-04,10,371.08,37.11,318,1
4186,Christine,Mosley,jjames@example.org,39,F,South Brianchester,DC,2024-08-26,Budget,2022-04-17,2023-07-23,4,102.16,25.54,757,0
4187,Travis,Shaw,ryan01@example.net,63,F,East Glennburgh,NM,2023-12-29,Regular,2022-06-08,2024-05-10,4,200.32,50.08,465,0
4188,Tricia,Parrish,hilllaura@example.org,26,M,Marcusborough,UT,2024-05-24,Budget,2022-01-23,2024-11-28,17,630.92,37.11,263,1
4189,Penny,Lyons,angela15@example.org,30,M,East Jonathanland,KS,2023-01-28,Regular,2022-03-08,2024-09-04,9,423.98,47.11,348,1
4190,Misty,Banks,xadkins@example.net,34,F,Fisherburgh,NJ,2022-09-13,Premium,2022-08-09,2024-09-10,7,402.04,57.43,342,0
4191,Travis,Bryant,vross@example.com,39,F,New Michaelland,AL,2024-12-12,Budget,2022-04-19,2023-03-18,8,460.59,57.57,884,0
4192,Tracey,Jenkins,mcfarlandmark@example.com,38,M,Woodton,MT,2022-10-29,Regular,2022-02-23,2024-06-20,8,356.27,44.53,424,0
4193,Sabrina,Bell,wgilmore@example.org,50,F,South Johnmouth,PA,2025-06-15,Regular,2022-02-04,2024-09-26,10,283.25,28.32,326,0
4194,Juan,Daniels,patriciawilliams@example.com,18,M,West Kelseyview,WV,2022-12-15,Regular,2022-03-13,2024-12-29,10,301.69,30.17,232,1
4195,Jeffrey,Mills,vfoley@example.com,18,F,New Daniel,PW,2022-10-17,Premium,2022-01-19,2024-08-22,13,596.62,45.89,361,0
4196,Barbara,Hubbard,tylerwilliams@example.com,29,F,New James,PR,2023-07-15,Regular,2022-03-29,2024-10-16,14,411.76,29.41,306,0
4197,Brian,Wilson,randallhorton@example.com,48,F,Montgomeryville,MN,2022-09-18,Budget,2022-08-28,2024-12-25,8,361.31,45.16,236,0
4198,Lauren,Thompson,rodriguezhannah@example.net,18,M,Port Sallyside,IA,2023-04-27,Premium,2022-01-12,2024-12-03,10,672.4,67.24,258,0
4199,Timothy,Patterson,riley28@example.com,18,F,Port Brenda,AS,2023-05-23,Regular,2022-02-04,2024-12-29,11,358.21,32.56,232,1
4200,Amber,Thompson,jacksonchristopher@example.com,41,M,Ryanville,CA,2023-01-24,Budget,2022-02-13,2024-10-11,11,571.85,51.99,311,0
4201,Wayne,Larson,jennifer38@example.org,37,M,Port Bruce,HI,2023-03-23,Regular,2022-05-24,2024-11-16,10,454.07,45.41,275,1
4202,Phillip,Daniels,nunezshawn@example.com,21,M,Mitchellview,CT,2023-07-09,Regular,2022-06-26,2024-12-30,17,893.42,52.55,231,1
4203,Gina,James,christophermoore@example.org,23,F,Copelandfort,NH,2025-02-07,Regular,2022-05-14,2024-08-27,8,341.17,42.65,356,0
4204,Gregory,Bruce,mgreen@example.com,23,M,Greenside,WY,2024-01-25,Regular,2022-04-30,2023-10-09,8,350.23,43.78,679,0
4205,Tiffany,Barker,gwoods@example.com,36,M,Patrickmouth,NC,2024-03-04,Regular,2022-09-15,2024-10-28,7,263.75,37.68,294,1
4206,Helen,Kim,kaitlyn07@example.net,27,F,New Josestad,GU,2023-01-30,Regular,2022-09-04,2024-09-12,9,635.98,70.66,340,0
4207,Steve,Campbell,guerramaria@example.org,40,F,Lake Erinport,WI,2023-05-22,Premium,2022-03-11,2024-10-03,11,489.83,44.53,319,0
4208,Hannah,Oliver,lawsoncalvin@example.com,18,F,Port Tracey,PA,2023-01-14,Regular,2022-06-09,2024-12-09,4,249.3,62.32,252,0
4209,Alexander,Buckley,mitchell29@example.net,24,F,West Taylor,ME,2024-05-27,Regular,2022-01-25,2024-10-26,9,343.33,38.15,296,0
4210,Jason,Vincent,kerry49@example.org,21,M,New Bethburgh,PR,2025-03-01,Regular,2022-02-07,2024-11-26,11,262.37,23.85,265,0
4211,Bianca,Cowan,jamie16@example.com,31,F,Wilsonberg,AL,2024-10-21,Regular,2022-04-16,2024-10-29,8,230.1,28.76,293,1
4212,Mark,Shaffer,abigailchambers@example.org,28,F,Courtneyville,TN,2023-08-01,Regular,2022-07-01,2024-07-25,5,189.04,37.81,389,0
4213,Chloe,Garcia,elizabeth74@example.com,44,M,Johnberg,TX,2023-03-17,Premium,2022-01-04,2024-10-04,10,290.1,29.01,318,1
4214,Jordan,Banks,yhamilton@example.com,18,M,Francesberg,MS,2023-06-10,Budget,2022-03-04,2024-10-20,17,1056.46,62.14,302,1
4215,Amy,Jensen,olsonmichael@example.com,35,M,East Jacobside,RI,2023-04-13,Regular,2022-07-26,2024-12-16,12,298.7,24.89,245,1
4216,Joel,Jenkins,deborah34@example.org,41,M,Rogersshire,WI,2024-12-27,Regular,2022-06-20,2024-11-27,9,211.1,23.46,264,1
4217,Thomas,Crawford,qherrera@example.com,57,F,New Kathrynville,NV,2024-02-20,Premium,2022-05-22,2024-12-23,10,516.59,51.66,238,0
4218,Christie,Walton,rogersrobert@example.net,29,F,Port Michaelhaven,DC,2023-09-24,Premium,2022-02-19,2024-11-13,12,495.35,41.28,278,1
4219,Michael,Ho,stephanieswanson@example.net,38,F,Port Cassandra,PA,2023-01-18,Regular,2022-02-08,2024-11-22,10,725.49,72.55,269,0
4220,Victor,Garcia,katrina07@example.com,18,F,Port Michelleborough,NE,2023-09-28,Budget,2022-03-08,2024-08-13,10,293.73,29.37,370,0
4221,Jason,Wallace,kennethrodriguez@example.org,18,M,South Tracytown,NV,2023-03-02,Budget,2022-04-18,2024-12-07,14,520.53,37.18,254,1
4222,Jaclyn,Perkins,brittney71@example.org,45,F,Port Brian,FL,2023-04-30,Budget,2022-04-28,2024-12-05,9,849.29,94.37,256,0
4223,Nathan,Johnson,rodriguezstephanie@example.net,34,M,Andrewchester,PR,2024-05-14,Budget,2022-02-24,2024-10-21,10,487.2,48.72,301,0
4224,Melissa,Roberts,steven34@example.net,49,F,Marshallfurt,AR,2023-08-11,Budget,2022-01-29,2024-11-30,16,616.84,38.55,261,1
4225,Joshua,Fisher,john14@example.net,18,M,Lake Haley,KY,2025-04-19,Regular,2022-05-23,2024-11-16,12,426.82,35.57,275,0
4226,Hector,Walker,wanderson@example.com,41,F,New Michelleville,CO,2023-03-12,Regular,2022-01-11,2024-08-14,7,250.55,35.79,369,0
4227,David,Gibson,vhayden@example.com,57,M,West Alexanderfort,OH,2024-05-19,Budget,2022-01-06,2024-06-04,10,358.09,35.81,440,0
4228,Barbara,James,dale54@example.net,40,M,New Stephenstad,NE,2023-03-04,Regular,2022-04-24,2024-09-05,16,520.02,32.5,347,0
4229,Jeremy,Gonzalez,zparker@example.net,38,M,Carterport,GA,2023-02-10,Regular,2022-05-13,2024-12-09,6,190.51,31.75,252,0
4230,Cory,Harrison,nancy57@example.org,35,F,Sharonview,RI,2023-11-19,Regular,2022-01-01,2024-06-24,7,325.27,46.47,420,0
4231,Joseph,Martinez,edward28@example.com,18,F,Port Samuelville,ID,2023-10-02,Regular,2022-03-09,2024-11-11,11,407.8,37.07,280,0
4232,Joe,Ponce,michael09@example.com,51,M,Johnmouth,CA,2023-12-27,Regular,2022-04-22,2024-08-06,9,366.21,40.69,377,0
4233,Ryan,Sloan,tburgess@example.com,27,F,Ruizside,RI,2023-06-29,Regular,2023-04-06,2023-12-30,3,61.85,20.62,597,0
4234,Oscar,Gutierrez,sarah16@example.com,41,F,Johnmouth,WV,2024-08-24,Regular,2022-12-18,2024-11-17,11,344.89,31.35,274,0
4235,Dustin,Hoover,moorerachael@example.net,18,F,Robertchester,CT,2023-01-30,Budget,2022-01-12,2024-12-19,13,554.77,42.67,242,0
4236,Susan,Padilla,courtney13@example.com,20,F,Carolmouth,SD,2024-01-22,Regular,2022-04-25,2024-12-16,12,546.51,45.54,245,0
4237,Edward,Figueroa,johnharmon@example.net,52,M,New Nicholas,MS,2025-05-17,Budget,2022-06-10,2024-11-07,7,665.03,95.0,284,0
4238,Linda,Smith,scott40@example.com,30,M,Perezfort,FM,2022-10-13,Regular,2022-02-27,2024-12-30,11,150.26,13.66,231,0
4239,Gregory,Brooks,kinglindsay@example.com,52,F,East Sylvia,NV,2023-10-06,Regular,2022-10-06,2024-06-19,8,256.57,32.07,425,0
4240,Victor,Walker,scotttiffany@example.net,34,F,South Katelyn,OH,2023-12-30,Regular,2022-04-01,2024-09-24,11,337.6,30.69,328,1
4241,Wendy,Campbell,zle@example.net,18,F,Lake Michelle,FM,2023-02-27,Regular,2022-01-13,2024-02-25,11,481.14,43.74,540,1
4242,Melissa,Hobbs,terrimartinez@example.com,45,F,New Elizabethton,SC,2025-04-03,Regular,2022-06-16,2024-12-25,8,151.87,18.98,236,0
4243,Zachary,Baker,ashley08@example.net,27,M,Robertmouth,NV,2024-04-19,Budget,2022-06-15,2024-12-02,7,299.94,42.85,259,0
4244,Jennifer,Roberson,victorcampbell@example.net,43,F,West Bryanbury,MD,2024-09-14,Budget,2022-04-08,2024-12-24,10,523.59,52.36,237,0
4245,Kristen,Pope,djohnson@example.org,35,M,Jamesmouth,WA,2024-12-09,Budget,2022-02-03,2024-11-27,6,293.41,48.9,264,1
4246,Kevin,Perry,charlotteprice@example.org,18,F,Holmesbury,UT,2024-07-02,Regular,2022-04-24,2024-09-23,10,299.75,29.98,329,1
4247,Anna,Allen,stevenschristina@example.org,36,M,New Kimberly,OH,2024-09-23,Regular,2022-07-11,2024-12-05,7,584.0,83.43,256,1
4248,Ashley,Mccullough,changsamuel@example.org,61,F,Cruzside,MS,2024-12-20,Regular,2022-02-01,2024-12-27,8,296.52,37.06,234,0
4249,Raymond,Perry,ystevens@example.net,40,F,Lake Cynthiachester,UT,2024-10-02,Premium,2022-05-18,2024-12-24,7,692.46,98.92,237,1
4250,Hannah,Smith,autumn78@example.com,34,M,West Lisaland,KS,2022-10-07,Regular,2022-07-21,2024-07-21,6,104.45,17.41,393,0
4251,Brian,Hernandez,sherryedwards@example.net,47,M,South Lauraburgh,NM,2022-12-17,Regular,2022-02-11,2024-10-12,15,601.96,40.13,310,0
4252,Lisa,Brooks,sandersjane@example.org,37,F,Jacobbury,KS,2025-07-07,Regular,2022-02-11,2024-12-22,10,409.45,40.94,239,1
4253,Thomas,Montoya,beth38@example.net,37,F,Currymouth,AL,2023-02-27,Premium,2022-02-24,2023-12-28,8,338.68,42.34,599,1
4254,Crystal,Wilkins,rwallace@example.org,21,M,Jessicaborough,FM,2025-05-06,Premium,2022-01-05,2024-10-02,6,162.22,27.04,320,0
4255,Shannon,Greene,whitney67@example.org,37,F,Wrightton,WI,2024-02-17,Regular,2022-01-29,2024-11-19,15,342.39,22.83,272,0
4256,Matthew,Rogers,natasha58@example.net,47,F,East Tarahaven,FM,2025-03-15,Regular,2022-01-04,2024-11-27,8,330.46,41.31,264,0
4257,Michael,Haley,dwilliams@example.com,24,M,Jamesland,DE,2023-01-20,Regular,2022-02-24,2024-12-27,7,167.15,23.88,234,0
4258,Ann,Haney,deanmedina@example.com,52,M,West Michele,PA,2023-07-07,Regular,2022-02-08,2024-10-16,12,588.89,49.07,306,0
4259,Sarah,Allen,rasmussenjerry@example.com,33,F,Baldwinchester,GU,2023-05-22,Premium,2022-06-10,2024-07-18,10,696.88,69.69,396,1
4260,Jonathan,Beltran,mullinscheryl@example.org,24,F,South David,FL,2024-06-04,Regular,2022-10-14,2024-11-12,10,308.44,30.84,279,0
4261,Andrew,Lee,jake97@example.com,46,F,Lake Yolandamouth,SC,2024-11-28,Premium,2022-11-15,2024-10-23,9,264.8,29.42,299,0
4262,David,Newman,traviscollins@example.net,31,F,Schaeferburgh,MN,2023-11-24,Budget,2022-03-07,2024-11-08,13,331.27,25.48,283,0
4263,Michelle,Poole,ryanrosales@example.org,44,M,South Jamiemouth,MI,2023-06-03,Regular,2022-04-15,2024-12-18,11,375.1,34.1,243,0
4264,Sylvia,Solis,timothy96@example.com,31,M,Blackwellbury,IA,2023-06-17,Regular,2022-02-19,2024-08-01,11,362.03,32.91,382,0
4265,James,Lane,sampsonjoseph@example.org,34,M,Larryview,FM,2023-05-16,Regular,2022-03-20,2024-12-06,9,295.37,32.82,255,1
4266,Barbara,Anderson,janedickerson@example.net,40,M,Sarahchester,DE,2025-07-18,Budget,2022-08-03,2024-09-07,10,706.63,70.66,345,0
4267,Debra,Fields,beckrobin@example.net,38,F,Shannonborough,NV,2024-04-19,Regular,2022-01-04,2024-12-29,13,445.16,34.24,232,0
4268,Greg,Madden,lindaschroeder@example.com,18,F,Lake Connorfurt,MA,2023-06-09,Budget,2023-01-07,2024-04-13,2,96.93,48.46,492,0
4269,Kimberly,Thompson,ann26@example.org,21,M,Brittanyfurt,MD,2024-01-24,Regular,2022-01-10,2024-10-01,10,284.79,28.48,321,0
4270,Michael,Strong,terricooper@example.net,46,M,Halltown,AS,2024-02-20,Regular,2022-01-21,2024-06-16,5,254.74,50.95,428,1
4271,Emily,Holmes,uyoung@example.com,33,F,New Mirandahaven,AL,2023-10-09,Budget,2022-08-02,2024-10-13,9,250.48,27.83,309,0
4272,Tony,Kim,jasmine12@example.net,28,F,Jeffreyborough,KS,2024-05-22,Regular,2022-02-07,2024-12-21,11,236.39,21.49,240,0
4273,Jill,Garcia,lpatterson@example.org,18,F,North Kennethstad,MO,2025-03-23,Regular,2023-08-07,2024-07-22,6,219.63,36.6,392,0
4274,Pamela,Owen,patrickemily@example.org,22,F,Hunterville,MP,2025-07-10,Regular,2022-01-07,2024-10-06,16,915.97,57.25,316,0
4275,Patrick,Gordon,charlessims@example.org,18,F,Brookschester,CT,2022-10-20,Regular,2022-05-26,2024-12-18,17,463.8,27.28,243,1
4276,Justin,Welch,michelle61@example.org,33,F,New Alyssaton,NE,2023-07-06,Regular,2022-05-24,2024-12-30,15,486.86,32.46,231,0
4277,Crystal,Mueller,iclarke@example.net,27,M,Pennyhaven,DE,2023-06-12,Regular,2022-11-23,2024-07-14,13,582.68,44.82,400,1
4278,Duane,Cameron,meganpatrick@example.com,23,M,Port Stephanieberg,LA,2024-04-10,Regular,2022-02-13,2024-08-29,8,278.03,34.75,354,0
4279,Gary,Burton,wdavila@example.com,34,M,Justinfurt,VT,2025-01-08,Budget,2022-04-03,2024-11-28,11,581.85,52.9,263,0
4280,Lindsey,Green,ostuart@example.net,39,F,New Alison,IN,2023-06-06,Regular,2022-01-14,2024-11-19,8,386.09,48.26,272,1
4281,Matthew,Tran,nicholas53@example.org,60,F,South Cameron,ND,2022-12-30,Regular,2022-02-17,2024-11-05,8,216.6,27.08,286,0
4282,Crystal,Fry,glenda54@example.com,18,F,West Heather,PR,2022-10-11,Regular,2022-09-09,2024-06-14,11,814.89,74.08,430,0
4283,Ashley,Harris,rodriguezconnor@example.net,48,M,Port Amyborough,VA,2024-01-30,Budget,2022-01-21,2024-09-25,10,518.62,51.86,327,0
4284,Melinda,Davis,christopher67@example.org,46,M,Davenportland,MH,2024-07-08,Regular,2022-01-13,2024-10-17,11,546.1,49.65,305,0
4285,Charles,Kim,mcdanieldrew@example.org,25,M,Anneland,KY,2022-12-24,Regular,2023-07-10,2024-12-03,6,211.65,35.28,258,0
4286,Fernando,Fuller,vaughnjavier@example.net,37,M,East Shannonberg,AR,2025-01-15,Budget,2022-01-17,2024-10-19,10,162.74,16.27,303,0
4287,Jeremy,Watkins,xpalmer@example.org,29,F,New Joanna,IN,2024-07-24,Budget,2022-04-03,2024-10-15,8,373.03,46.63,307,0
4288,Logan,Johnson,michelle14@example.com,37,F,West Matthewbury,PA,2023-09-06,Regular,2022-03-23,2024-07-31,11,510.76,46.43,383,0
4289,Kelly,Zimmerman,gabrielshah@example.com,53,F,Port Rachaelhaven,VI,2023-05-18,Regular,2022-02-08,2024-11-20,19,1185.71,62.41,271,0
4290,Joseph,Knapp,jamesmorris@example.org,42,F,West Ashley,NH,2023-06-25,Regular,2022-07-18,2024-09-16,6,202.41,33.74,336,0
4291,Deanna,Miller,rodriguezscott@example.net,41,F,South Justinchester,DC,2025-08-14,Regular,2022-06-06,2024-12-13,11,719.55,65.41,248,1
4292,Joseph,Reyes,rhondasmith@example.org,29,F,Beverlyfort,PR,2024-12-16,Budget,2022-02-21,2024-08-31,10,260.57,26.06,352,1
4293,Sean,Newton,zjohns@example.com,18,M,New Hannah,MS,2023-01-20,Budget,2022-05-05,2023-11-10,5,143.91,28.78,647,0
4294,Michelle,Anderson,cvelez@example.net,32,F,Petersville,NJ,2024-02-18,Premium,2022-02-27,2024-11-08,9,326.5,36.28,283,1
4295,Michael,Chavez,esparzadoris@example.com,49,F,East Sara,MA,2023-11-16,Regular,2022-06-10,2024-09-01,11,432.54,39.32,351,0
4296,Brenda,Welch,irodriguez@example.org,18,F,Banksburgh,LA,2024-01-29,Regular,2022-04-18,2024-08-15,7,237.09,33.87,368,0
4297,Tammy,Howard,vbennett@example.net,22,M,Pachecoside,MI,2024-01-25,Budget,2022-02-24,2024-12-20,14,479.28,34.23,241,0
4298,Robert,Allen,aaron67@example.net,36,M,New Charlesstad,NV,2023-03-19,Regular,2022-04-06,2024-10-17,12,425.73,35.48,305,0
4299,Ivan,Hurst,fieldsjacob@example.org,23,M,Lake Bethany,MT,2024-07-23,Regular,2022-09-29,2024-03-23,5,155.15,31.03,513,1
4300,Andrew,Phillips,sthomas@example.net,25,F,Haleyside,GU,2025-01-02,Premium,2022-01-21,2024-11-15,15,630.41,42.03,276,0
4301,Jessica,Nichols,qhoffman@example.com,29,M,North Sarah,OR,2024-08-16,Regular,2022-03-19,2024-06-10,8,521.73,65.22,434,0
4302,Ebony,Sanchez,masonlisa@example.org,18,F,East Raymondland,SC,2024-06-26,Premium,2022-01-23,2024-08-30,5,187.07,37.41,353,0
4303,Shelby,Deleon,perezmargaret@example.org,23,F,Williamsbury,AR,2025-05-06,Budget,2022-03-14,2024-03-20,8,398.82,49.85,516,0
4304,Jackie,Hartman,pkirk@example.com,43,M,New Larry,OR,2023-04-26,Budget,2022-01-19,2024-09-30,7,247.31,35.33,322,0
4305,Christopher,Townsend,bscott@example.com,19,F,Malonemouth,LA,2025-04-22,Regular,2022-02-28,2024-09-07,9,359.38,39.93,345,0
4306,Garrett,Hopkins,daniel91@example.com,18,F,Smithhaven,CO,2024-03-31,Regular,2022-02-25,2024-12-04,15,874.97,58.33,257,0
4307,Dakota,Hill,morrisrebecca@example.org,27,M,Collinstown,KS,2022-08-28,Budget,2022-04-18,2024-12-21,6,297.49,49.58,240,0
4308,Caleb,Donovan,hughesrhonda@example.net,43,F,Mooreview,DC,2023-05-27,Regular,2022-06-07,2024-11-13,9,617.76,68.64,278,0
4309,Natasha,Burton,sanfordjennifer@example.com,32,M,North Matthewtown,MI,2023-07-18,Regular,2022-04-04,2024-04-27,5,157.79,31.56,478,0
4310,Amy,Little,perezdavid@example.net,29,M,New Christopher,TN,2024-01-12,Budget,2022-04-27,2024-10-05,12,455.05,37.92,317,0
4311,Anthony,Riley,thorntoncaitlyn@example.net,35,F,Herreraburgh,WV,2024-06-15,Budget,2022-04-11,2024-08-07,7,230.63,32.95,376,0
4312,Randy,Garcia,martinezchad@example.com,18,F,South Chelsea,AR,2023-11-02,Budget,2022-01-25,2024-10-17,14,600.62,42.9,305,0
4313,Kathy,Stevens,lopezvictoria@example.org,40,F,New Deborah,RI,2022-09-21,Regular,2022-05-17,2024-06-30,6,223.43,37.24,414,0
4314,Christopher,Carlson,amarshall@example.com,39,F,Rebeccashire,MI,2025-07-02,Premium,2022-01-27,2023-12-23,9,248.26,27.58,604,0
4315,Jose,Rodriguez,gregory53@example.org,30,F,Port Wendy,MO,2025-02-09,Premium,2022-03-29,2024-10-11,9,297.99,33.11,311,1
4316,Eric,Campbell,danasanders@example.org,47,F,Port Ivan,ID,2023-08-14,Regular,2022-07-23,2024-06-24,8,517.9,64.74,420,0
4317,Diana,Kline,stephanie60@example.org,21,F,Lucashaven,MT,2022-09-09,Budget,2022-01-20,2024-08-20,12,493.18,41.1,363,0
4318,Nicole,Davis,danielduncan@example.org,48,F,West Ronaldstad,TX,2025-04-11,Regular,2022-01-28,2024-04-11,9,880.32,97.81,494,0
4319,Kyle,Snyder,rrichardson@example.net,36,M,New Levi,VA,2025-03-25,Regular,2022-03-20,2024-11-04,12,520.71,43.39,287,1
4320,John,Ward,thomasmegan@example.net,30,F,Lawrenceberg,AR,2025-03-31,Regular,2022-03-21,2024-02-04,8,378.25,47.28,561,0
4321,Justin,Massey,jameschaney@example.net,34,M,Port Grant,IL,2024-11-24,Regular,2022-03-24,2024-02-09,15,866.01,57.73,556,1
4322,Courtney,Myers,katelyncarey@example.org,33,F,Jacksonport,NY,2024-06-21,Budget,2022-04-24,2024-09-08,10,494.24,49.42,344,0
4323,David,Henry,smithmichael@example.org,49,M,Garcialand,MA,2024-10-16,Regular,2022-03-22,2024-11-19,12,356.3,29.69,272,0
4324,Mary,Johnson,melissa74@example.com,22,F,Ryanburgh,SD,2025-03-17,Regular,2022-02-28,2024-12-20,9,234.94,26.1,241,0
4325,Anthony,Jones,nicholas35@example.org,25,M,North Lisa,MD,2022-12-17,Regular,2022-06-26,2024-06-08,6,213.11,35.52,436,1
4326,Elizabeth,Chung,liujessica@example.com,47,M,Jimeneztown,GA,2025-03-06,Premium,2022-01-06,2024-11-04,11,385.3,35.03,287,0
4327,Michelle,Jones,solomonkathy@example.org,27,F,Lake Barbarafurt,NY,2024-03-19,Regular,2022-06-12,2024-10-08,11,446.58,40.6,314,0
4328,Mark,Mcdaniel,jaimeduncan@example.com,45,M,Johnsonland,WV,2022-09-06,Regular,2022-03-09,2024-11-20,12,398.24,33.19,271,0
4329,Thomas,Brooks,aknight@example.org,55,F,Janeland,NC,2024-09-04,Regular,2022-05-12,2024-10-31,7,312.65,44.66,291,0
4330,Theresa,Edwards,lindsey97@example.org,30,M,New Paige,HI,2025-08-02,Budget,2022-11-27,2024-07-13,4,517.24,129.31,401,0
4331,Amber,Odonnell,fhickman@example.com,43,M,West Kennethville,ID,2025-01-04,Regular,2022-02-15,2024-09-03,10,564.58,56.46,349,0
4332,Joseph,Stokes,leemichael@example.net,21,M,North Vanessa,DE,2024-06-26,Premium,2022-01-26,2024-10-17,11,354.93,32.27,305,0
4333,Sean,White,ksolomon@example.com,44,F,Port Robert,IL,2024-09-25,Regular,2022-02-14,2024-06-14,10,358.08,35.81,430,1
4334,Tara,Smith,andersonrenee@example.net,37,M,Amyport,FL,2025-01-17,Premium,2022-02-13,2024-10-18,11,405.88,36.9,304,0
4335,Heidi,White,fsmith@example.com,40,F,Richardborough,RI,2024-04-17,Regular,2022-01-12,2024-08-13,12,321.57,26.8,370,0
4336,Gregory,Bradley,amber38@example.net,27,M,Stephensside,RI,2025-01-18,Regular,2022-02-23,2024-11-27,13,510.48,39.27,264,0
4337,Carla,Obrien,jason76@example.net,18,M,Parkfort,NE,2025-01-21,Regular,2022-06-29,2023-05-30,3,124.35,41.45,811,0
4338,Crystal,Johnson,darius87@example.com,41,M,Port Laurie,NM,2025-03-17,Budget,2022-01-18,2024-11-03,6,161.54,26.92,288,1
4339,Cynthia,Daugherty,qmarshall@example.com,18,M,Stevenschester,NY,2025-01-13,Budget,2022-01-18,2024-09-26,8,514.7,64.34,326,1
4340,Anne,Chaney,smithjoshua@example.com,31,F,Lake Robertborough,IL,2023-07-21,Budget,2022-04-02,2024-12-19,12,975.71,81.31,242,1
4341,Alexandra,Webb,shelly97@example.net,46,F,Daniellebury,MH,2025-06-20,Regular,2022-04-10,2024-12-03,13,1106.5,85.12,258,0
4342,Danielle,Mendez,meganfowler@example.com,37,F,Grantshire,GU,2024-11-09,Regular,2022-02-24,2024-08-15,8,258.21,32.28,368,0
4343,Kyle,Payne,bradleyperez@example.com,58,M,South Michaelfort,VI,2023-02-02,Budget,2022-02-10,2024-06-11,8,400.9,50.11,433,0
4344,Michael,Moore,ugoodman@example.net,47,M,Charleschester,ME,2025-01-18,Regular,2022-02-01,2023-09-15,7,199.41,28.49,703,0
4345,Amber,Harmon,wcook@example.com,27,M,Deannachester,ID,2025-05-17,Budget,2022-01-19,2024-11-26,15,776.33,51.76,265,1
4346,Linda,House,virginia51@example.org,35,F,Huynhbury,MI,2023-02-25,Premium,2022-02-11,2024-11-10,11,421.32,38.3,281,0
4347,Scott,Lee,amy80@example.net,34,M,South Judith,ND,2025-04-19,Premium,2022-03-28,2024-11-21,9,377.79,41.98,270,0
4348,Michael,Johnson,jaclyn73@example.org,18,F,Robertland,UT,2025-01-16,Budget,2022-01-30,2024-12-05,7,193.86,27.69,256,1
4349,Jordan,Johnson,ewingpaul@example.com,23,M,Michaelmouth,TX,2023-11-12,Budget,2022-03-10,2024-12-27,9,197.1,21.9,234,0
4350,Kevin,Hunt,francis07@example.net,28,M,Chavezfort,TN,2025-01-06,Budget,2022-03-05,2024-01-15,10,518.01,51.8,581,0
4351,Aaron,Hernandez,lisa47@example.com,18,M,Annaview,MN,2025-07-12,Budget,2022-03-14,2024-12-28,7,315.61,45.09,233,0
4352,Lisa,Camacho,garciabrett@example.net,35,M,Williamchester,RI,2024-08-01,Premium,2022-04-26,2024-12-04,9,166.88,18.54,257,1
4353,Melanie,Wilson,cmyers@example.com,32,F,New Teresahaven,OR,2023-10-15,Regular,2022-04-27,2024-12-05,14,925.09,66.08,256,1
4354,Maurice,Robinson,emily56@example.com,18,M,South Kelly,CT,2024-04-12,Budget,2023-06-25,2023-06-25,1,12.54,12.54,785,0
4355,Taylor,Murphy,khernandez@example.com,39,F,East Katherine,VI,2023-02-16,Regular,2022-02-11,2024-11-06,8,596.11,74.51,285,1
4356,Alan,Robinson,garrettvega@example.org,43,M,Johnsonberg,PA,2023-05-14,Regular,2022-09-08,2024-09-05,9,709.87,78.87,347,1
4357,Sandra,Luna,william40@example.org,37,F,Josephtown,NH,2023-08-17,Regular,2022-03-16,2024-12-03,8,158.23,19.78,258,1
4358,Stacey,Case,lynchjonathan@example.net,31,M,West Marissa,FM,2025-06-07,Premium,2022-01-19,2024-10-04,13,540.89,41.61,318,0
4359,Thomas,Adams,wrice@example.net,42,F,Crawfordton,WI,2022-12-25,Regular,2022-05-25,2024-02-17,5,146.64,29.33,548,0
4360,Albert,Olson,bsmith@example.com,43,F,North Valerie,NH,2025-03-04,Regular,2022-04-24,2024-09-25,8,494.66,61.83,327,0
4361,Russell,Ashley,sandrafinley@example.net,38,F,New Marvin,MT,2025-08-03,Budget,2024-03-22,2024-09-17,4,690.66,172.66,335,1
4362,Kelly,Bailey,hjones@example.org,25,M,South Katherinetown,IA,2025-06-11,Regular,2022-01-17,2024-12-27,7,202.91,28.99,234,0
